fold,train_loss,train_accuracy,val_loss,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,0.004294383805245161,0.9983877995642702,0.008197848685085773,0.9970588235294118,0.9984114064211892,0.9983877995642702,0.9999677529019183,0.9983866864929001,0.9971817026119625,0.9970588235294118,0.999941213285252,0.9970556181737117
2,0.06798341125249863,0.9716557734204793,0.0632002130150795,0.9752941176470589,0.9741895262301212,0.9716557734204793,0.999433074224215,0.9711549375964474,0.9777586076380919,0.9752941176470589,0.9995061221140995,0.9750015680307553
3,0.004697477910667658,0.9982570806100218,0.006825556978583336,0.9982352941176471,0.9982712019314177,0.9982570806100218,0.9999651398969425,0.9982563496943725,0.9982848297213622,0.9982352941176471,0.9999647528631965,0.9982450951900668
4,0.0063478415831923485,0.9978213507625272,0.006068863905966282,0.9984313725490196,0.9978349917420288,0.9978213507625272,0.9999564259306494,0.9978213019981846,0.9984395160084237,0.9984313725490196,0.999968637636557,0.9984325445512324
5,0.03517533093690872,0.9872331154684096,0.038415584713220596,0.9870588235294118,0.9875202555049191,0.9872331154684096,0.9997446879310667,0.9872727426924601,0.9873126392270596,0.9870588235294118,0.9997409247785456,0.9870107623149281
6,0.0038391435518860817,0.998474945533769,0.008848101831972599,0.9974509803921568,0.9984915637285345,0.998474945533769,0.999969505376892,0.9984757484448753,0.9974922066833831,0.9974509803921568,0.999948967702843,0.9974453279152989
7,0.0230138897895813,0.9936819172113289,0.027070773765444756,0.9915686274509804,0.994181133552499,0.9936819172113289,0.9998736431040939,0.9935513748632041,0.9925168084085714,0.9915686274509804,0.9998312873999162,0.991375429919801
8,0.08786734938621521,0.9676906318082789,0.09640103578567505,0.9670588235294117,0.9575151735262083,0.9676906318082789,0.9993538095614504,0.9607184898648105,0.9569813079241816,0.9670588235294117,0.9993412905099135,0.9598126504125061
9,0.004490785766392946,0.998082788671024,0.00572736794129014,0.9986274509803922,0.9981433678700445,0.998082788671024,0.9999616600423445,0.9980791575382016,0.998632645890389,0.9986274509803922,0.9999725395065641,0.9986220672815262
10,0.06398063898086548,0.9772331154684096,0.062471240758895874,0.976078431372549,0.9778389901308112,0.9772331154684096,0.9995446454870762,0.9772758360480048,0.9764235553003199,0.976078431372549,0.9995217634474104,0.9760798163074267
Average,0.030169025296345353,0.9888518518518519,0.03232265873812139,0.988686274509804,0.9882397610637774,0.9888518518518519,0.9997770344456649,0.988099262523346,0.9881023819413745,0.988686274509804,0.9997737499244297,0.9879080880097254
