fold,train_loss,train_accuracy,val_loss,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,0.09180194139480591,0.9764275108312986,0.09244855493307114,0.9760863225430154,0.9761187246861506,0.9764275108312986,0.9995285461991699,0.9761004458967908,0.975955276714696,0.9760863225430154,0.999521774233539,0.9757904339199411
2,0.08762045204639435,0.9800033165788917,0.08662433922290802,0.9811126550357676,0.9796371776201631,0.9800033165788917,0.9996000711333389,0.9796471854119664,0.9808057962354123,0.9811126550357676,0.9996222129646855,0.9808280213601716
3,0.09005710482597351,0.9774968216118954,0.09033891558647156,0.9773386169866022,0.9771588323400717,0.9774968216118954,0.9995499291160653,0.9771768711176096,0.9770594921026922,0.9773386169866022,0.9995468390217767,0.9770096398153697
4,0.08503248542547226,0.979526796623189,0.08367294818162918,0.9799118247473968,0.9791968477615676,0.979526796623189,0.9995905264228766,0.9791372916987215,0.9796006416251722,0.9799118247473968,0.9995983189065384,0.9795340617611368
5,0.08712054044008255,0.9802339522374518,0.08863326907157898,0.979345719040022,0.9799891908089317,0.9802339522374518,0.9996046832976015,0.9799310351427124,0.979036326843959,0.979345719040022,0.9995868754903248,0.9790183683985658
6,0.08697918802499771,0.9763855770751968,0.08697367459535599,0.9760348583877996,0.9760698987678251,0.9763855770751968,0.9995277128987172,0.9760589139778708,0.9757709851202386,0.9760348583877996,0.9995206800416487,0.9757323061156401
7,0.08831026405096054,0.9761968751727385,0.088294617831707,0.9769097490264698,0.975870444204621,0.9761968751727385,0.9995239377441683,0.9758875930442508,0.9766656835436538,0.9769097490264698,0.9995381954963526,0.9766223728525613
8,0.08894653618335724,0.978257347461197,0.09004432708024979,0.9782649717804882,0.9779826075084582,0.978257347461197,0.9995651388987148,0.9779244747630846,0.9779833143248999,0.9782649717804882,0.9995653676132786,0.9779582358751467
9,0.09195816516876221,0.9739781982589867,0.09221772849559784,0.9737704355583003,0.9737275787787485,0.9739781982589867,0.9994795682793859,0.973694802283968,0.9733671008632937,0.9737704355583003,0.999475377073347,0.97338934906822
10,0.08943965286016464,0.9780209935631684,0.0899590402841568,0.9778189491019504,0.9777148548726429,0.9780209935631684,0.9995604312304527,0.9775710972990087,0.9775212028305598,0.9778189491019504,0.9995562772017387,0.9773954090170648
Average,0.08872663304209709,0.9776527389414014,0.08892074152827263,0.9776594102207812,0.977346615734918,0.9776527389414014,0.9995530545220491,0.9773129710635983,0.9773765820204577,0.9776594102207812,0.999553191804323,0.9773278198183819
