fold,train_loss,train_accuracy,val_loss,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,0.035270728170871735,0.9862962962962963,0.037397582083940506,0.9862745098039216,0.9862106829288758,0.9862962962962963,0.9997258926109149,0.9858635042780886,0.9861226365546218,0.9862745098039216,0.9997257775883657,0.9857398187489682
2,0.031583260744810104,0.9860348583877996,0.03405860438942909,0.986078431372549,0.986740718348039,0.9860348583877996,0.999720653674945,0.9860379853392565,0.9868725100792498,0.986078431372549,0.9997219547416776,0.985995324667192
3,0.028622938320040703,0.9884313725490196,0.02938283234834671,0.9882352941176471,0.988568117579442,0.9884313725490196,0.9997686235706998,0.9881829020050523,0.9885501497693736,0.9882352941176471,0.99976474137895,0.9880108446778214
4,0.029216591268777847,0.9870806100217865,0.02758205309510231,0.9872549019607844,0.9869982089184158,0.9870806100217865,0.9997416081330385,0.9867024223307927,0.987178531581231,0.9872549019607844,0.9997451223107743,0.9868227314016962
5,0.027070214971899986,0.9893899782135076,0.03234187141060829,0.9868627450980392,0.9899868998740129,0.9893899782135076,0.9997878279766353,0.9890483176784982,0.9866235071580944,0.9868627450980392,0.9997370306787398,0.9862761964842196
6,0.02414177916944027,0.9906753812636165,0.02695917710661888,0.9886274509803922,0.9915290987017833,0.9906753812636165,0.9998135568074515,0.9903920426932911,0.9892749084113847,0.9886274509803922,0.9997720518711771,0.9883461070872108
7,1.020691990852356,0.740718954248366,1.0254144668579102,0.7376470588235294,0.7192887789204286,0.740718954248366,0.9948143757097715,0.6965251561319279,0.7177787333097149,0.7376470588235294,0.9947529048746261,0.6926129249068089
8,0.022587185725569725,0.9907407407407407,0.028707604855298996,0.9876470588235294,0.9911321874546408,0.9907407407407407,0.9998148319958755,0.9905141785112661,0.9879589724682549,0.9876470588235294,0.9997527059650821,0.9873437884026759
9,0.028180936351418495,0.9893464052287582,0.0292834360152483,0.9901960784313726,0.9899387432490218,0.9893464052287582,0.9997869163673601,0.9889422494891594,0.9905474668575038,0.9901960784313726,0.9998039889788329,0.9899966686777978
10,0.02451152913272381,0.989433551198257,0.023727377876639366,0.9898039215686274,0.9898069313535627,0.989433551198257,0.9997886584792895,0.9891417622339651,0.9901551471857843,0.9898039215686274,0.9997961863041733,0.9896611326696736
Average,0.12718771547079086,0.9638148148148147,0.12948550060391426,0.9628627450980394,0.9620200367328223,0.9638148148148147,0.9992762945325981,0.9591350520691299,0.9611062563375213,0.9628627450980394,0.99925724646924,0.9580805537724064
