fold,train_loss,train_accuracy,val_loss,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,0.008813434280455112,0.9973885999145641,0.009088476188480854,0.997373136405546,0.997407848506484,0.9973885999145641,0.9999479881274459,0.9973761483987018,0.9973998321285242,0.997373136405546,0.9999476891901018,0.9973590674493569
2,0.007440054789185524,0.9976166866725814,0.007484362926334143,0.9977036689108084,0.9976307773999956,0.9976166866725814,0.9999525399786768,0.9976090990941392,0.9977255891674933,0.9977036689108084,0.9999542870669296,0.9976968158635959
3,0.015092778019607067,0.9963970023987768,0.0156733188778162,0.9959292312509785,0.9964200664269657,0.9963970023987768,0.999928204308902,0.9963736029819276,0.9959593027564569,0.9959292312509785,0.9999188369976414,0.995903516720223
4,0.016353929415345192,0.9941045371868398,0.016906270757317543,0.993719882400014,0.9940147330632273,0.9941045371868398,0.9998826558891584,0.9940425364291472,0.9936331314078987,0.993719882400014,0.9998750347015766,0.9936657894672251
5,0.010599381290376186,0.9972919529832008,0.011001612059772015,0.9970426039002835,0.9973106777278725,0.9972919529832008,0.9999460553644599,0.9972765372984261,0.9970646292619606,0.9970426039002835,0.9999411178677607,0.9970232068167063
6,0.00907095056027174,0.9970368050844017,0.009442291222512722,0.9968686394238296,0.9970420753365089,0.9970368050844017,0.9999409900245296,0.9970177371917937,0.9968794629616256,0.9968686394238296,0.9999376619225263,0.996850307467615
7,0.008425778709352016,0.9975760949614089,0.008648071438074112,0.9975992902249361,0.9975903582797765,0.9975760949614089,0.9999517266999284,0.9975639034927989,0.9976044821735972,0.9975992902249361,0.9999521597057273,0.9975884726012701
8,0.010748868808150291,0.9965671009979762,0.010678316466510296,0.9966772784997303,0.9965899232599763,0.9965671009979762,0.9999316344982989,0.9965410637392631,0.9966790635935314,0.9966772784997303,0.9999338348618932,0.9966481554900892
9,0.005940399598330259,0.9981173177770433,0.006341514643281698,0.9979820120731346,0.9981346623123449,0.9981173177770433,0.9999624950017331,0.9981115669225216,0.9980030062900296,0.9979820120731346,0.999959795313131,0.9979759133504715
10,0.01711147651076317,0.9965091128391582,0.01834423840045929,0.9960510063844963,0.9965269028161361,0.9965091128391582,0.9999304235482057,0.9964884393284209,0.9960797327524794,0.9960510063844963,0.9999212529847178,0.9960215569928264
Average,0.010959705198183655,0.9968605210815952,0.011360847298055888,0.9966946749473756,0.9968668025129288,0.9968605210815952,0.9999374713441339,0.996840063487714,0.9967028232493595,0.9966946749473756,0.9999341670612006,0.9966732802219379
