fold,train_loss,train_accuracy,val_loss,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,0.026767320930957794,0.9889106753812636,0.03121083229780197,0.9874509803921568,0.9893302328440169,0.9889106753812636,0.9997781855192306,0.9886084842514674,0.9879040296738233,0.9874509803921568,0.9997492850812988,0.9869564056883517
2,0.02661910653114319,0.9895860566448802,0.026589415967464447,0.99,0.9899423839991733,0.9895860566448802,0.9997916870529795,0.9893150519802157,0.9903796010517034,0.99,0.9998002866331241,0.9896502738076745
3,0.037215378135442734,0.9845315904139433,0.03907283395528793,0.9829411764705882,0.9850657718302769,0.9845315904139433,0.9996906665039585,0.9842857606037833,0.9830386411298034,0.9829411764705882,0.9996585914725584,0.9827252239029026
4,0.027104606851935387,0.9885838779956427,0.02926029823720455,0.9882352941176471,0.9886278123198733,0.9885838779956427,0.9997716752258728,0.9883204056430765,0.9888424336614946,0.9882352941176471,0.9997646979697713,0.9875979242727233
5,0.03003631718456745,0.9889106753812636,0.04017473757266998,0.986078431372549,0.9906326435997713,0.9889106753812636,0.9997782507594309,0.9885954316849711,0.9880428081398043,0.986078431372549,0.9997211568323187,0.9853009398373054
6,0.029372042044997215,0.988562091503268,0.034679021686315536,0.985686274509804,0.9896148779260554,0.988562091503268,0.9997713010887959,0.9881623011747808,0.9859609184845006,0.985686274509804,0.9997131409831596,0.98516260554506
7,0.02492750994861126,0.9903485838779956,0.03031020611524582,0.986078431372549,0.9902708010354392,0.9903485838779956,0.9998069890317834,0.9902585538416094,0.9860902350175474,0.986078431372549,0.9997213293695141,0.9858770551465899
8,0.02971772849559784,0.9882570806100218,0.03565065562725067,0.985686274509804,0.9901247378627095,0.9882570806100218,0.9997651495660026,0.9876923611043062,0.9882745548248522,0.985686274509804,0.9997136536073356,0.9851529389528029
9,0.0421854704618454,0.9808496732026144,0.04383455961942673,0.9786274509803922,0.9845365854460809,0.9808496732026144,0.9996170293853699,0.9807067274855779,0.9823762692672948,0.9786274509803922,0.9995722184432971,0.9782382065286381
10,0.031201299279928207,0.9871023965141612,0.02725103870034218,0.9892156862745098,0.9874724578567189,0.9871023965141612,0.9997420313851616,0.9866765781557892,0.989267006670933,0.9892156862745098,0.9997844645987094,0.9889407975652256
Average,0.030514677986502647,0.9875642701525056,0.03380335997790098,0.986,0.9885618304720115,0.9875642701525056,0.9997512965518587,0.9872621655925577,0.9870176497921758,0.986,0.9997198824991088,0.9855602371247274
