fold,train_accuracy,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,0.9999888710826211,0.9653445512820513,0.9999888721655167,0.9999888710826211,0.999999753608405,0.9999888707736666,0.9652207824334147,0.9653445512820513,0.9992462941070349,0.9652718548431838
2,0.9999888710826211,0.9657451923076923,0.9999888721597521,0.9999888710826211,0.999999753437999,0.999988870780793,0.9660455276691627,0.9657451923076923,0.9992597787855141,0.9657081907031644
3,0.9999888710826211,0.9670472756410257,0.9999888721701728,0.9999888710826211,0.9999997537445603,0.9999888707774759,0.9675001766691815,0.9670472756410257,0.9992853031793468,0.9672426718784493
4,0.9999888710826211,0.9677483974358975,0.9999888733687586,0.9999888710826211,0.999999769289636,0.9999888713855944,0.9675372337849268,0.9677483974358975,0.9993046717566366,0.9676164363506883
5,0.9999888710826211,0.9658453525641025,0.9999888721716628,0.9999888710826211,0.9999997537878508,0.9999888707752035,0.9657815068450136,0.9658453525641025,0.9992540305389161,0.965786518067305
6,0.9999888710826211,0.9685496794871795,0.9999888733796112,0.9999888710826211,0.9999997693520546,0.9999888713869002,0.9681899054876675,0.9685496794871795,0.9993031370548194,0.9683003038646555
7,0.9999777421652422,0.9665464743589743,0.9999777421652422,0.9999777421652422,0.9999995230979495,0.9999777421652422,0.9667270653598348,0.9665464743589743,0.9992872409533998,0.9666292618921642
8,0.9999554843304843,0.9655448717948718,0.9999554843304843,0.9999554843304843,0.999999046101482,0.9999554843304843,0.9651859905199027,0.9655448717948718,0.999233697468657,0.9653251220748299
9,0.9999888710826211,0.9682491987179487,0.9999888721633085,0.9999888710826211,0.9999997535433686,0.9999888707786176,0.9678999445188845,0.9682491987179487,0.9993260039393155,0.9680338120789159
10,0.9999888710826211,0.9673477564102564,0.999988873372993,0.9999888710826211,0.9999997693140646,0.9999888713853764,0.9668483138304966,0.9673477564102564,0.9993053823477139,0.9670557354403584
Average,0.9999844195156695,0.966796875,0.9999844207447502,0.9999844195156695,0.9999996645277369,0.9999844194539355,0.9666936447118484,0.966796875,0.9992805540131353,0.9666969907193714
