fold,train_loss,train_accuracy,val_loss,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,0.09205860644578934,0.9777674849467346,0.09221255779266357,0.9779733415675982,0.9776974351266224,0.9777674849467346,0.9995553520114694,0.9775957880781088,0.9778853859232957,0.9779733415675982,0.9995594452220025,0.9777701128363313
2,0.08983992040157318,0.9778608828580523,0.08875627815723419,0.9787624586142418,0.9775584866181058,0.9778608828580523,0.9995572206036513,0.977521883290618,0.9784771934467013,0.9787624586142418,0.9995752242681762,0.978448649323513
3,0.08540412038564682,0.9790064368315616,0.08499260991811752,0.9798603605921808,0.9785865032424563,0.9790064368315616,0.9995801225100277,0.9785776117595162,0.979538145994886,0.9798603605921808,0.9995972653147847,0.9794621352721741
4,0.08885399997234344,0.97836790009092,0.08778353035449982,0.9787796133326472,0.9780299288890176,0.97836790009092,0.9995673498935186,0.9779966575993991,0.9784623735338819,0.9787796133326472,0.9995756625010199,0.9784431709286834
5,0.08855878561735153,0.9780228996429913,0.09033969044685364,0.976978367900091,0.9778142887834833,0.9780228996429913,0.9995604627186055,0.9778369295550042,0.9767637108656921,0.976978367900091,0.9995395240810344,0.9767735488357014
6,0.0914778783917427,0.9767725112792274,0.09179875999689102,0.976635273531985,0.9766205833189757,0.9767725112792274,0.999535448408275,0.9765575581633016,0.9765574479596674,0.976635273531985,0.9995327237444901,0.9763969929841578
7,0.09170781821012497,0.9760062671904574,0.0916672796010971,0.9757775376117201,0.9757488949392245,0.9760062671904574,0.9995201270384884,0.9755501696305534,0.9755029596392313,0.9757775376117201,0.9995155379241981,0.9753599391222082
8,0.08647564798593521,0.9789149450000667,0.08621378988027573,0.979345719040022,0.9786307876410506,0.9789149450000667,0.9995782906132662,0.9786641768681238,0.9790476805732017,0.979345719040022,0.9995869884443177,0.9790539288144882
9,0.08798202127218246,0.9777388937493925,0.08939903974533081,0.9760348583877996,0.9774453967293616,0.9777388937493925,0.9995547820777393,0.9774283827358217,0.9757032692660945,0.9760348583877996,0.9995206606039255,0.9756865588366791
10,0.09151490777730942,0.9779066287737997,0.09183595329523087,0.9779218774123822,0.9776001081725293,0.9779066287737997,0.9995581439647381,0.9775752182744435,0.9775829548934845,0.9779218774123822,0.999558329348802,0.977614879457667
Average,0.08938737064599991,0.9778364850363204,0.08949994891881943,0.9778069407990669,0.9775732413460828,0.9778364850363204,0.9995567299839779,0.9775304375954891,0.9775521122096137,0.9778069407990669,0.999556136145275,0.9775009916411603
