fold,train_loss,train_accuracy,val_loss,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,0.023616597056388855,0.9900653594771242,0.025281934067606926,0.9896078431372549,0.9900290805567622,0.9900653594771242,0.9998012798303857,0.9899002610985315,0.9895632798573974,0.9896078431372549,0.9997924003873484,0.9893924657120119
2,0.0234320480376482,0.9897385620915032,0.03574606776237488,0.9884313725490196,0.9898350765964239,0.9897385620915032,0.9997947360480152,0.989500004034737,0.9882695201259863,0.9884313725490196,0.999768981403877,0.9881614650814566
3,0.033914681524038315,0.9851416122004357,0.03547794371843338,0.9850980392156863,0.9852172373916157,0.9851416122004357,0.9997028508194019,0.984544872877593,0.9850363930830506,0.9850980392156863,0.9997018411715424,0.9847124253830625
4,0.023953793570399284,0.9891067538126361,0.024806486442685127,0.9890196078431372,0.9889780978456222,0.9891067538126361,0.999782130834576,0.9889026666821973,0.9889251897772169,0.9890196078431372,0.9997804250513275,0.988847446065721
5,0.026112666353583336,0.9895642701525055,0.03155362606048584,0.9884313725490196,0.9899063979524445,0.9895642701525055,0.9997913101261772,0.989321864966926,0.9888525396585518,0.9884313725490196,0.9997683452359942,0.9880314662748148
6,0.02645811066031456,0.9891938997821351,0.0334983766078949,0.986078431372549,0.9891719287657483,0.9891938997821351,0.999783920284904,0.9890663177873397,0.9859258320149639,0.986078431372549,0.999721142139312,0.9859398994795557
7,0.02381615713238716,0.9901089324618736,0.032444920390844345,0.986078431372549,0.9900412553549806,0.9901089324618736,0.9998021916750887,0.9899267713616482,0.9859765887278211,0.986078431372549,0.9997213403442761,0.985737839557782
8,0.03221670910716057,0.9868409586056645,0.03604045510292053,0.9835294117647059,0.9875961275395682,0.9868409586056645,0.9997368322668894,0.9865619287499121,0.9845795720804046,0.9835294117647059,0.99967047555818,0.9832352955538244
9,0.024566568434238434,0.9896296296296296,0.027998749166727066,0.9886274509803922,0.9894887391624639,0.9896296296296296,0.9997925957577971,0.9894635217733313,0.9884725039441064,0.9886274509803922,0.9997725370426329,0.9884663864218044
10,0.028799114748835564,0.9886928104575163,0.02666119486093521,0.9903921568627451,0.9900743510724977,0.9886928104575163,0.9997738536588258,0.9883554576296473,0.9910459181881379,0.9903921568627451,0.999807878943924,0.9901552028663044
Average,0.026688644662499428,0.9888082788671024,0.03095097541809082,0.9875294117647059,0.9890338292238127,0.9888082788671024,0.999776170130206,0.9885543666961863,0.9876647337457637,0.9875294117647059,0.9997505367278414,0.9872679892396338
