fold,train_loss,train_accuracy,val_loss,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,0.027888616546988487,0.9883006535947713,0.029520584270358086,0.9886274509803922,0.9881612573600392,0.9883006535947713,0.9997659806090163,0.9880995279699197,0.988631401157545,0.9886274509803922,0.9997727878580506,0.9883479252165983
2,0.023573817685246468,0.9906971677559913,0.02788778953254223,0.9892156862745098,0.9908139716962392,0.9906971677559913,0.9998139111053688,0.9904959956711584,0.989709238893253,0.9892156862745098,0.9997846434002204,0.9889240032034644
3,0.033978961408138275,0.9865359477124183,0.03365137428045273,0.9876470588235294,0.986740031235377,0.9865359477124183,0.999730709069284,0.9860174854963684,0.9891291315240097,0.9876470588235294,0.9997531203015889,0.9870074240495035
4,0.0411577932536602,0.9812418300653595,0.04581620916724205,0.9792156862745098,0.983934777299791,0.9812418300653595,0.9996248263747892,0.9807895235261741,0.9827158199326768,0.9792156862745098,0.9995844061550668,0.9784270232535481
5,0.027693908661603928,0.9893028322440087,0.034521106630563736,0.985686274509804,0.9905428610078745,0.9893028322440087,0.9997860907214747,0.9887964012399366,0.9862251643578595,0.985686274509804,0.9997133772722594,0.9848164455274186
6,0.026912253350019455,0.9889324618736384,0.033730242401361465,0.9850980392156863,0.9888959817134421,0.9889324618736384,0.9997786928049421,0.9886806721099778,0.9849359051210077,0.9850980392156863,0.9997014123282043,0.9848476082432323
7,0.026059109717607498,0.9898257080610022,0.0328306145966053,0.9880392156862745,0.9903628894711348,0.9898257080610022,0.9997965236241788,0.9894750955429477,0.9890474915551282,0.9880392156862745,0.9997606158181561,0.9875387834969397
8,0.04829997196793556,0.9797385620915032,0.05095067620277405,0.9798039215686275,0.9865907075491077,0.9797385620915032,0.9995948418169445,0.9752549251100857,0.9870207625870862,0.9798039215686275,0.9995954546431838,0.9751714808231408
9,0.06063411012291908,0.9789978213507625,0.05840926989912987,0.98,0.9799875719065622,0.9789978213507625,0.9995799796148117,0.9790839146992976,0.9815343331746437,0.98,0.999599864819658,0.9800647725886507
10,0.031249769032001495,0.9879084967320262,0.029260855168104172,0.9894117647058823,0.9880671654604023,0.9879084967320262,0.9997581301742744,0.9875605018350103,0.9896722414455978,0.9894117647058823,0.9997885403645498,0.9891534691741657
Average,0.034744831174612044,0.986148148148148,0.03765787221491337,0.9852745098039216,0.9874097214699968,0.986148148148148,0.9997229685915086,0.9854254043200876,0.9868621489748808,0.9852745098039216,0.9997054222960939,0.9844298935576663
