fold,train_loss,train_accuracy,val_loss,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,0.0250854454934597,0.9903628604158685,0.026567939668893814,0.9894670028991475,0.9905767029610634,0.9903628604158685,0.9998072526326734,0.9901425591839071,0.9898105469998851,0.9894670028991475,0.9997893916648418,0.9892016504469159
2,0.04859589785337448,0.9817302248983583,0.048443473875522614,0.9818503079271954,0.9829459774013495,0.9817302248983583,0.9996346164360135,0.9817409970069098,0.9830830497706473,0.9818503079271954,0.9996369022842441,0.9818653631117988
3,0.02296454831957817,0.9906525845489358,0.02309149131178856,0.9901703463537646,0.990688383972929,0.9906525845489358,0.999813049178926,0.9904659556209232,0.9901673636526358,0.9901703463537646,0.9998034328260333,0.9899510784672901
4,0.022581404075026512,0.990871783728559,0.022454572841525078,0.9908908445267871,0.991158347808813,0.990871783728559,0.9998174288125564,0.990700264281655,0.9912389514664337,0.9908908445267871,0.9998178778810098,0.990736164174262
5,0.02335539273917675,0.9906773635866323,0.024477096274495125,0.9895699312095791,0.9906926587622568,0.9906773635866323,0.999813550548306,0.9905120427164225,0.9896260992435081,0.9895699312095791,0.999791370045383,0.9893638857938715
6,0.025238243862986565,0.9905763413560233,0.026233617216348648,0.9901188821985487,0.990690326798381,0.9905763413560233,0.9998115252944483,0.990411682436403,0.990183543851714,0.9901188821985487,0.9998023892885334,0.9899786700648752
7,0.027723927050828934,0.9898062851076077,0.02765384130179882,0.9899473350144957,0.9898365790509748,0.9898062851076077,0.999796130809723,0.9896161259441042,0.9899568688264713,0.9899473350144957,0.99979890218584,0.9897681531796529
8,0.022242039442062378,0.990730733821671,0.02265084907412529,0.9906678331875183,0.9907413357260128,0.990730733821671,0.999814610804237,0.9906014386247729,0.9906750184658508,0.9906678331875183,0.9998133905289831,0.9905459155718483
9,0.02069384977221489,0.9914131103982372,0.02184913493692875,0.9911824747396771,0.9916023573042604,0.9914131103982372,0.9998282631437979,0.991254366339709,0.9913345443058377,0.9911824747396771,0.9998236413936997,0.9910076648456875
10,0.026424501091241837,0.9903056780211842,0.0263412706553936,0.9905305954402759,0.9905354794887112,0.9903056780211842,0.9998061217774052,0.9901007479953239,0.9907080898394774,0.9905305954402759,0.9998105381414872,0.9903358853208603
Average,0.026490524969995023,0.9897126965883076,0.02697632871568203,0.989439555349699,0.9899468149274752,0.9897126965883076,0.9997942549438086,0.9895546180150131,0.9896784076422461,0.989439555349699,0.9997887836240056,0.9892754430977062
