fold,train_loss,train_accuracy,val_loss,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,0.14777038991451263,0.9468482905982906,0.1562863290309906,0.9412059294871795,0.9445112757985165,0.9468482905982906,0.9988606139453102,0.9432659143937574,0.939097229263555,0.9412059294871795,0.9987131284027714,0.9376530944350444
2,0.15084736049175262,0.9474603810541311,0.1431645303964615,0.9513221153846154,0.94519674742187,0.9474603810541311,0.9988718047317804,0.9436548106045561,0.949538443112017,0.9513221153846154,0.9989375531728675,0.9473315679416712
3,0.14935152232646942,0.9466590990028491,0.15195275843143463,0.9463141025641025,0.9439304183898752,0.9466590990028491,0.9988551135562751,0.9427754962867119,0.9425410840561869,0.9463141025641025,0.9988215013040568,0.9426219337209756
4,0.14938032627105713,0.9481058582621082,0.14447106420993805,0.9501201923076923,0.9460165770720432,0.9481058582621082,0.9988835706311119,0.9439563783080224,0.9483820887157944,0.9501201923076923,0.9989345289052584,0.9464897548247331
5,0.1472814828157425,0.9488181089743589,0.15633833408355713,0.9451121794871795,0.9462198271055574,0.9488181089743589,0.9989025412260983,0.9450480988303493,0.9411721092857337,0.9451121794871795,0.9987931639790141,0.9408933039054608
6,0.14520131051540375,0.9485510149572649,0.14338542520999908,0.9479166666666666,0.9464224954650816,0.9485510149572649,0.9988975733830752,0.9453191580245013,0.9460440103892948,0.9479166666666666,0.9988396454316696,0.9449360062116293
7,0.14865054190158844,0.9464587784900285,0.15037404000759125,0.9456129807692307,0.9439346311491766,0.9464587784900285,0.9988488306062855,0.9421472897109286,0.9422610719861586,0.9456129807692307,0.9988279183721507,0.9414343561706068
8,0.14695097506046295,0.9475048967236467,0.151188462972641,0.9454126602564102,0.9447251001234231,0.9475048967236467,0.9988745467361776,0.9438161214353934,0.9440267712627295,0.9454126602564102,0.998778505065471,0.9415892393835384
9,0.14578893780708313,0.9473602207977208,0.14498913288116455,0.9470152243589743,0.9447616616022708,0.9473602207977208,0.9988709451170211,0.9435662745212725,0.9436674882104145,0.9470152243589743,0.9988638930872157,0.9426315012089374
10,0.15287980437278748,0.9473824786324786,0.15329445898532867,0.9477163461538461,0.9454394768012174,0.9473824786324786,0.9988694896522349,0.9431336449721612,0.9448796603070988,0.9477163461538461,0.9988810050655489,0.9429663470605673
Average,0.14841026514768602,0.9475149127492879,0.14954445362091065,0.9467748397435898,0.9451158210929032,0.9475149127492879,0.9988735029585369,0.9436683187087652,0.9441609956588982,0.9467748397435898,0.9988390842786024,0.9428547104863163
