fold,train_accuracy,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,0.9854730350220882,0.9852971881959911,0.9852798401236146,0.9854730350220882,0.9997107274898814,0.9852596967904053,0.9850914240379112,0.9852971881959911,0.9997071829907593,0.9850621056268437
2,0.984753840056453,0.9851405902004454,0.9845963532247365,0.984753840056453,0.9996963609981053,0.9844067849705137,0.9850204986204563,0.9851405902004454,0.9997042364064478,0.9848344217368722
3,0.9852739030826784,0.985418986636971,0.9850783720989422,0.9852739030826784,0.999706738182628,0.9849537687122555,0.9851776173148978,0.985418986636971,0.9997096012373012,0.9851474789959811
4,0.9847209736198513,0.9842358017817372,0.9845260227321215,0.9847209736198513,0.9996957258108473,0.9843986531132062,0.9840735881198118,0.9842358017817372,0.9996860276823195,0.9838665492858604
5,0.9852777697222787,0.9862541759465479,0.9850701397446624,0.9852777697222787,0.9997067808359459,0.9849181001149616,0.9861629023947707,0.9862541759465479,0.9997264313354962,0.9859733017141318
6,0.9852913029608793,0.9850013919821826,0.9850883652487148,0.9852913029608793,0.9997070698828034,0.9849676529330383,0.9847588966111522,0.9850013919821826,0.9997013196817652,0.9846847648083549
7,0.9855658343724927,0.9838182071269488,0.9853793824933809,0.9855658343724927,0.9997125812764077,0.9852750600019394,0.9834580813116621,0.9838182071269488,0.9996775130540624,0.9834125400573112
8,0.9851579325891355,0.9854883332463329,0.9849602546432445,0.9851579325891355,0.999704413994607,0.9848468247335987,0.9853126342300418,0.9854883332463329,0.9997111090699361,0.98518295479828
9,0.9852197987031316,0.984827130204799,0.985021179533117,0.9852197987031316,0.9997056634362277,0.9849160934059099,0.9845774458763175,0.984827130204799,0.999697787486647,0.9845022438535659
10,0.9847461362678493,0.9853665326860503,0.9845581796985892,0.9847461362678493,0.9996962357205719,0.9843876535111176,0.9854318184622225,0.9853665326860503,0.9997084861990942,0.9850506123852945
Average,0.9851480526396837,0.9850848338008007,0.9849558089541123,0.9851480526396837,0.9997042297628026,0.9848330288286947,0.9849064906979244,0.9850848338008007,0.9997029695143829,0.9847716973262495
