fold,train_accuracy,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,0.9965282028524208,0.9952485883487123,0.9966120656124171,0.9965282028524208,0.9999306342409278,0.9964905617229017,0.9954000226635018,0.9952485883487123,0.9999050991176777,0.9951925125488331
2,0.996514813001163,0.9954379562043796,0.9965988052042987,0.996514813001163,0.9999303688136749,0.9964786163920788,0.9955120112527742,0.9954379562043796,0.9999088494105401,0.9953870392254575
3,0.9965951586216131,0.9951279976586844,0.9966865279290207,0.9965951586216131,0.9999319738306888,0.9965580723906398,0.9952985956875763,0.9951279976586844,0.9999026591655431,0.9950632162423466
4,0.996553076312442,0.9947664709831804,0.9966364208017262,0.996553076312442,0.9999311359658145,0.9965168268286322,0.9948130775848191,0.9947664709831804,0.9998954072738849,0.994715625735077
5,0.9966008971183182,0.9949386265429442,0.9966887162840357,0.9966008971183182,0.9999320920861049,0.9965637221925031,0.9950088424642856,0.9949386265429442,0.999898827586748,0.9948776887924571
6,0.9965033426743307,0.9955239554461411,0.9965955210096747,0.9965033426743307,0.9999301379857924,0.9964651951471178,0.9956219416337145,0.9955239554461411,0.9999105925927378,0.9954614869860207
7,0.9966085484472584,0.9949214109869678,0.9966905858720871,0.9966085484472584,0.9999322425932773,0.9965733212357788,0.9949921677897254,0.9949214109869678,0.9998985297266054,0.99485260681805
8,0.9964880400164503,0.9958166198977396,0.996578416915811,0.9964880400164503,0.9999298287577376,0.9964490519667918,0.9958831763592905,0.9958166198977396,0.9999164823736904,0.9957760323766384
9,0.9965607276413823,0.9946976087592749,0.9966426290455398,0.9965607276413823,0.9999312869393463,0.9965228349212062,0.9948086646644839,0.9946976087592749,0.9998940554462975,0.9946397405465501
10,0.9965262966611513,0.995110782102708,0.9966094417621165,0.9965262966611513,0.9999305980878204,0.9964898270306829,0.9952242878181661,0.995110782102708,0.9999023167932651,0.9950614007536657
Average,0.9965479103346532,0.9951590016930734,0.9966339130436728,0.9965479103346532,0.9999310299301184,0.9965108029828332,0.9952562787918338,0.9951590016930734,0.999903281948699,0.9951027350025097
